Date,Price,Open,High,Low,Vol.,Change %
2024-08-02,129073.88713999999,127253.97333,129773.85399,126805.99454599999,16950.0,1.43
2024-08-05,126386.014436,127309.970678,127617.95609200001,123754.13908,24820.0,-2.08
2024-08-06,132125.74260599999,128709.90437799999,133749.665698,128541.91233400001,31480.0,4.54
2024-08-07,137921.468124,131789.758518,138873.42304,131733.76117,40130.0,4.39
2024-08-08,137361.494644,137333.49597,140973.32358999999,136129.55298799998,37130.0,-0.41
2024-08-09,131061.792994,137361.494644,137781.474754,130053.84073,44480.0,-4.59
2024-08-12,134869.612658,137473.48934,139685.384586,133973.65509,25850.0,2.91
2024-08-13,130305.82879599999,132041.746584,132797.710782,128849.89774799999,24080.0,-3.38
2024-08-14,132713.71476,130333.82747,133805.663046,129941.846034,10300.0,1.85
2024-08-15,134337.637852,132601.720064,134589.625918,131201.786364,7420.0,1.22
2024-08-16,137445.490666,133889.659068,137641.481384,133581.673654,8500.0,2.31
2024-08-19,137697.478732,137473.48934,139881.37530400002,135849.566248,5270.0,0.18
2024-08-20,139685.384586,138817.425692,142513.25066,137641.481384,5940.0,1.44
2024-08-21,139685.384586,138313.44956,141673.29044,136633.52912,4070.0000000000005,0.0
2024-08-22,138201.454864,141841.282484,141841.282484,136913.51585999998,250.0,-1.06
2024-08-23,140665.338176,138201.454864,140749.334198,137221.501274,50.0,1.78
2024-08-26,142037.273202,139657.385912,141813.28381,139097.412432,10.0,0.98
2024-08-27,145257.12071199997,145117.127342,147637.008002,142597.246682,60.0,2.27
2024-08-28,145845.092866,145033.13132,145061.12999400002,145033.13132,10.0,0.4
2024-08-29,141001.32226400002,144865.139276,144865.139276,140161.362044,50.0,-3.32
2024-08-30,138985.417736,143045.225466,143073.22414,140161.362044,20.0,-1.43
2024-09-03,138173.45619,138117.458842,138117.458842,138117.458842,20.0,-0.58
2024-09-04,137501.488014,138005.46414599998,138005.46414599998,137809.473428,0.0,-0.49
2024-09-05,138089.460168,136465.53707599998,139181.40845400002,135653.57553,14980.0,0.43
2024-09-06,134421.633874,138033.46282,138033.46282,134393.6352,0.0,-2.66
2024-09-09,139685.384586,133329.685588,137865.470776,133329.685588,20060.0,3.92
2024-09-10,138873.42304,137697.478732,140693.33685,137053.50923,17360.0,-0.58
2024-09-11,139685.384586,138789.427018,138789.427018,138789.427018,0.0,0.58
2024-09-12,141113.31696,138397.44558200001,140525.34480599998,137921.468124,14570.0,1.02
2024-09-13,146741.050434,146573.05839,146573.05839,146573.05839,0.0,3.99
2024-09-16,145061.12999400002,144473.15784,152200.791864,144221.169774,24440.0,-1.14
2024-09-17,148392.9722,147944.99341599998,148420.970874,147944.99341599998,0.0,2.3
2024-09-18,147357.021262,148784.953636,148784.953636,148784.953636,0.0,-0.7
2024-09-19,146517.061042,145929.088888,147273.02524,144081.176404,14170.0,-0.57
2024-09-20,140413.35011,146601.057064,146769.049108,138705.43099599998,23780.0,-4.17
2024-09-23,147637.008002,141057.319612,148056.988112,140049.367348,21100.0,5.14
2024-09-24,149960.897944,147637.008002,151416.828992,147105.033196,19280.0,1.57
2024-09-25,150688.86346800003,149512.91916,151864.807776,147385.019936,15050.0,0.49
2024-09-26,153376.73617199998,150492.87275,154020.705674,150044.893966,15570.0,1.78
2024-09-27,150716.862142,152312.78656,152956.756062,148168.982808,14950.0,-1.73
2024-09-30,151332.83297,150156.88866199998,152396.78258199999,147888.996068,18340.0,0.41
2024-10-01,147916.99474199998,151080.844904,152004.80114599998,146433.06502,19960.0,-2.26
2024-10-02,143633.19762,148672.95894,149792.9059,143213.21751,24170.0,-2.9
2024-10-03,141141.315634,144445.159166,144753.14458,140777.332872,16850.0,-1.73
2024-10-04,144109.175078,142149.267898,144333.16447,141113.31696,14340.0,2.1
2024-10-07,136997.511882,141589.294418,142037.273202,136269.546358,26380.0,-4.93
2024-10-08,138985.417736,138901.421714,139377.399172,136661.527794,16059.999999999998,1.45
2024-10-09,140021.368674,138733.42967,141617.293092,138089.460168,14320.0,0.75
2024-10-10,142653.24403,138901.421714,143969.18170800002,138537.438952,15930.0,1.88
2024-10-11,141141.315634,142373.25729,143605.198946,140553.34348,13850.0,-1.06
2024-10-14,146741.050434,140581.342154,147077.03452199997,140161.362044,16920.0,3.97
2024-10-15,143745.192316,146545.059716,147916.99474199998,142989.228118,14780.0,-2.04
2024-10-16,144473.15784,144473.15784,145341.116734,142681.242704,13090.0,0.51
2024-10-17,142877.233422,143969.18170800002,146153.07828,141897.279832,13290.0,-1.1
2024-10-18,144081.176404,142233.26392,145089.12866800002,141729.287788,11060.0,0.84
2024-10-21,140945.32491599998,141953.27718,142261.262594,138901.421714,16920.0,-2.18
2024-10-22,139909.373978,141393.3037,143185.218836,139181.40845400002,17530.0,-0.73
2024-10-23,141309.30767799998,139573.38989,142149.267898,138537.438952,15430.0,1.0
2024-10-24,137445.490666,141057.319612,143409.208228,136689.526468,21960.0,-2.73
2024-10-25,139097.412432,137669.480058,139293.40315,136857.518512,15940.0,1.2
2024-10-28,141309.30767799998,138453.44293,143157.220162,137893.46945,17940.0,1.59
2024-10-29,138929.420388,141785.285136,142373.25729,138789.427018,13580.0,-1.68
2024-10-30,139769.380608,139265.404476,140301.35541400002,137277.498622,16870.0,0.6
2024-10-31,137697.478732,139433.39652,139713.38326,136829.519838,17380.0,-1.48
2024-11-01,136045.556966,137921.468124,139573.38989,135121.60072400002,23120.0,-1.2
2024-11-04,137725.477406,136549.53309799999,138061.46149400002,135569.579508,24030.0,1.23
2024-11-05,140077.366022,138061.46149400002,141253.31033,137753.47608,28770.0,1.71
2024-11-06,139293.40315,139209.407128,140441.348784,136717.525142,24330.0,-0.56
2024-11-07,145817.094192,140077.366022,146377.06767199998,139713.38326,38860.0,4.68
2024-11-08,141869.281158,144473.15784,145565.106126,141533.29707,43850.0,-2.71
2024-11-11,143465.20557599998,141869.281158,144865.139276,141869.281158,27430.0,1.12
2024-11-12,147581.010654,143773.19099,149176.935072,143745.192316,23930.0,2.87
2024-11-13,152116.795842,147217.02789199998,152844.761366,146013.08491,16030.000000000002,3.07
2024-11-14,156204.602246,152116.795842,159620.440474,151724.814406,9890.0,2.69
2024-11-15,157800.526664,153964.708326,158976.47097199998,153964.708326,10320.0,1.02
2024-11-18,157212.55451,159172.46169,162504.303896,155868.618158,7710.0,-0.37
2024-11-19,156652.58103,157744.529316,160824.38345599998,155532.63407,6890.0,-0.36
2024-11-20,165360.16864400002,161272.36224,166284.124886,160320.407324,250.0,5.56
2024-11-21,167236.079802,167992.044,167992.044,165612.15671,90.0,1.13
2024-11-22,170931.90477,166060.13549400002,171491.87825,166060.13549400002,40.0,2.21
2024-11-25,172667.822558,172639.823884,175159.704544,172051.85173,80.0,1.02
